Peer,vendor,KPI,value
Embedded analytics-focused products,Pyramid Analytics,Business value,7.521249915
Embedded analytics-focused products,Pyramid Analytics,Price-to-value,9.425047438
Embedded analytics-focused products,Pyramid Analytics,Recommendation,7.860941828
Embedded analytics-focused products,Pyramid Analytics,Vendor support,8.969281055
Embedded analytics-focused products,Pyramid Analytics,Implementer support,8.353622022
Embedded analytics-focused products,Pyramid Analytics,Product satisfaction,8.424681754
Embedded analytics-focused products,Pyramid Analytics,Customer satisfaction,8.523476004
Embedded analytics-focused products,Pyramid Analytics,Self-service,8.732758621
Embedded analytics-focused products,Pyramid Analytics,Flexibility,5.383766792
Embedded analytics-focused products,Pyramid Analytics,Ease of use,8.490740671
Embedded analytics-focused products,Pyramid Analytics,Sales experience,9.46482705
Embedded analytics-focused products,Pyramid Analytics,Data volume,5.485893417
Embedded analytics-focused products,Pyramid Analytics,Query performance,9.691119514
Embedded analytics-focused products,Pyramid Analytics,Performance satisfaction,8.972704715
Embedded analytics-focused products,Pyramid Analytics,Customer experience,7.972101893
Embedded analytics-focused products,Pyramid Analytics,Cloud BI,3
Embedded analytics-focused products,Pyramid Analytics,Mobile BI,5.350453172
Embedded analytics-focused products,Pyramid Analytics,Operational BI,6.118906064
Embedded analytics-focused products,Pyramid Analytics,Visual design standards,5.857142857
Embedded analytics-focused products,Pyramid Analytics,Location intelligence,10
Embedded analytics-focused products,Pyramid Analytics,Visual analysis,9.243243243
Embedded analytics-focused products,Pyramid Analytics,Data preparation,3.712328767
Embedded analytics-focused products,Pyramid Analytics,Embedded BI,3.312937063
Embedded analytics-focused products,Pyramid Analytics,Innovation,6.183153443
Embedded analytics-focused products,Pyramid Analytics,Considered for purchase,1.879609063
Embedded analytics-focused products,Pyramid Analytics,Competitive win rate,3.093997208
Embedded analytics-focused products,Pyramid Analytics,Competitiveness,2.60824195
Embedded analytics-focused products,Qlik Sense,Business benefits,7.407935177
Embedded analytics-focused products,Qlik Sense,Project success,7.250983051
Embedded analytics-focused products,Qlik Sense,Project length,5.219246191
Embedded analytics-focused products,Qlik Sense,Business value,6.990836304
Embedded analytics-focused products,Qlik Sense,Price-to-value,6.144566301
Embedded analytics-focused products,Qlik Sense,Recommendation,7.688088643
Embedded analytics-focused products,Qlik Sense,Vendor support,6.526513405
Embedded analytics-focused products,Qlik Sense,Implementer support,5.79524122
Embedded analytics-focused products,Qlik Sense,Product satisfaction,3.782743989
Embedded analytics-focused products,Qlik Sense,Customer satisfaction,6.113136415
Embedded analytics-focused products,Qlik Sense,Self-service,7.9
Embedded analytics-focused products,Qlik Sense,Flexibility,6.452892089
Embedded analytics-focused products,Qlik Sense,Ease of use,7.047206362
Embedded analytics-focused products,Qlik Sense,Sales experience,6.414691022
Embedded analytics-focused products,Qlik Sense,Data volume,1.642063266
Embedded analytics-focused products,Qlik Sense,Query performance,7.522319494
Embedded analytics-focused products,Qlik Sense,Performance satisfaction,8.955863808
Embedded analytics-focused products,Qlik Sense,Customer experience,7.011872135
Embedded analytics-focused products,Qlik Sense,Cloud BI,3.482758621
Embedded analytics-focused products,Qlik Sense,Mobile BI,7.17543141
Embedded analytics-focused products,Qlik Sense,Operational BI,5.209274673
Embedded analytics-focused products,Qlik Sense,Visual design standards,4.794871795
Embedded analytics-focused products,Qlik Sense,Location intelligence,7.785714286
Embedded analytics-focused products,Qlik Sense,Visual analysis,9.756756757
Embedded analytics-focused products,Qlik Sense,Data preparation,5.243185512
Embedded analytics-focused products,Qlik Sense,Embedded BI,5.389060092
Embedded analytics-focused products,Qlik Sense,Innovation,6.104631643
Embedded analytics-focused products,Qlik Sense,Considered for purchase,8.116836961
Embedded analytics-focused products,Qlik Sense,Competitive win rate,2.965173782
Embedded analytics-focused products,Qlik Sense,Competitiveness,5.025839054
Embedded analytics-focused products,sales-i,Business benefits,3.769579923
Embedded analytics-focused products,sales-i,Project success,5.20275
Embedded analytics-focused products,sales-i,Project length,8.744186047
Embedded analytics-focused products,sales-i,Business value,5.076404302
Embedded analytics-focused products,sales-i,Price-to-value,7.666666667
Embedded analytics-focused products,sales-i,Recommendation,7.311878768
Embedded analytics-focused products,sales-i,Vendor support,7.693496067
Embedded analytics-focused products,sales-i,Implementer support,6.298293625
Embedded analytics-focused products,sales-i,Product satisfaction,9.243847242
Embedded analytics-focused products,sales-i,Customer satisfaction,7.503211428
Embedded analytics-focused products,sales-i,Self-service,4.75
Embedded analytics-focused products,sales-i,Flexibility,5.085467874
Embedded analytics-focused products,sales-i,Ease of use,6.000017518
Embedded analytics-focused products,sales-i,Sales experience,8.62534007
Embedded analytics-focused products,sales-i,Data volume,1.287774295
Embedded analytics-focused products,sales-i,Query performance,4.576943406
Embedded analytics-focused products,sales-i,Performance satisfaction,8.06993007
Embedded analytics-focused products,sales-i,Customer experience,5.479521427
Embedded analytics-focused products,sales-i,Cloud BI,8.5
Embedded analytics-focused products,sales-i,Mobile BI,10
Embedded analytics-focused products,sales-i,Operational BI,7.889655172
Embedded analytics-focused products,sales-i,Visual design standards,1.820512821
Embedded analytics-focused products,sales-i,Location intelligence,8.058823529
Embedded analytics-focused products,sales-i,Visual analysis,7.965601966
Embedded analytics-focused products,sales-i,Embedded BI,10
Embedded analytics-focused products,sales-i,Innovation,7.74779907
Embedded analytics-focused products,sales-i,Considered for purchase,1
Embedded analytics-focused products,Sisense,Business benefits,7.428512132
Embedded analytics-focused products,Sisense,Project success,7.200210526
Embedded analytics-focused products,Sisense,Project length,6.986046512
Embedded analytics-focused products,Sisense,Business value,7.278667327
Embedded analytics-focused products,Sisense,Price-to-value,9.181818182
Embedded analytics-focused products,Sisense,Recommendation,6.185595568
Embedded analytics-focused products,Sisense,Vendor support,7.981666799
Embedded analytics-focused products,Sisense,Implementer support,4.851728185
Embedded analytics-focused products,Sisense,Product satisfaction,2.244587096
Embedded analytics-focused products,Sisense,Customer satisfaction,5.994009618
Embedded analytics-focused products,Sisense,Self-service,3.331081081
Embedded analytics-focused products,Sisense,Flexibility,6.220281942
Embedded analytics-focused products,Sisense,Ease of use,6.390015269
Embedded analytics-focused products,Sisense,Sales experience,8.652051019
Embedded analytics-focused products,Sisense,Data volume,1.332915361
Embedded analytics-focused products,Sisense,Query performance,4.05657717
Embedded analytics-focused products,Sisense,Performance satisfaction,2.253638254
Embedded analytics-focused products,Sisense,Customer experience,4.574251202
Embedded analytics-focused products,Sisense,Cloud BI,6.225806452
Embedded analytics-focused products,Sisense,Mobile BI,4.126888218
Embedded analytics-focused products,Sisense,Visual design standards,4.333333333
Embedded analytics-focused products,Sisense,Location intelligence,6.882352941
Embedded analytics-focused products,Sisense,Visual analysis,9.513513514
Embedded analytics-focused products,Sisense,Data preparation,6.153424658
Embedded analytics-focused products,Sisense,Embedded BI,4.104278075
Embedded analytics-focused products,Sisense,Innovation,5.905656741
Embedded analytics-focused products,Sisense,Considered for purchase,2.295424256
Embedded analytics-focused products,Sisense,Competitive win rate,1.706003646
Embedded analytics-focused products,Sisense,Competitiveness,1.94177189
Embedded analytics-focused products,Yellowfin,Business benefits,6.724983512
Embedded analytics-focused products,Yellowfin,Project success,7.460137931
Embedded analytics-focused products,Yellowfin,Project length,6.918770764
Embedded analytics-focused products,Yellowfin,Business value,7.00233286
Embedded analytics-focused products,Yellowfin,Price-to-value,9.382352941
Embedded analytics-focused products,Yellowfin,Recommendation,7.169529086
Embedded analytics-focused products,Yellowfin,Vendor support,8.363283186
Embedded analytics-focused products,Yellowfin,Implementer support,6.298293625
Embedded analytics-focused products,Yellowfin,Product satisfaction,7.059405941
Embedded analytics-focused products,Yellowfin,Customer satisfaction,7.501129356
Embedded analytics-focused products,Yellowfin,Self-service,5.138888889
Embedded analytics-focused products,Yellowfin,Flexibility,7.303618867
Embedded analytics-focused products,Yellowfin,Ease of use,7.282757482
Embedded analytics-focused products,Yellowfin,Sales experience,8.880184332
Embedded analytics-focused products,Yellowfin,Data volume,2.02507837
Embedded analytics-focused products,Yellowfin,Query performance,4.819603755
Embedded analytics-focused products,Yellowfin,Performance satisfaction,3.630769231
Embedded analytics-focused products,Yellowfin,Customer experience,5.692789065
Embedded analytics-focused products,Yellowfin,Cloud BI,5.666666667
Embedded analytics-focused products,Yellowfin,Mobile BI,5.700043159
Embedded analytics-focused products,Yellowfin,Operational BI,8.869458128
Embedded analytics-focused products,Yellowfin,Visual design standards,2.855072464
Embedded analytics-focused products,Yellowfin,Location intelligence,9.148148148
Embedded analytics-focused products,Yellowfin,Visual analysis,7.416589003
Embedded analytics-focused products,Yellowfin,Data preparation,4.554085971
Embedded analytics-focused products,Yellowfin,Embedded BI,7.561188811
Embedded analytics-focused products,Yellowfin,Innovation,6.471406544
Embedded analytics-focused products,Yellowfin,Considered for purchase,1.655708574
Embedded analytics-focused products,Yellowfin,Competitive win rate,2.844280228
Embedded analytics-focused products,Yellowfin,Competitiveness,2.368851566
EMEA-focused vendors,Bissantz,Business benefits,8.233879324
EMEA-focused vendors,Bissantz,Project success,9.049915493
EMEA-focused vendors,Bissantz,Project length,4.62228057
EMEA-focused vendors,Bissantz,Business value,7.903958255
EMEA-focused vendors,Bissantz,Price-to-value,7.426690079
EMEA-focused vendors,Bissantz,Recommendation,7.466544419
EMEA-focused vendors,Bissantz,Vendor support,9.257851469
EMEA-focused vendors,Bissantz,Implementer support,9.016083241
EMEA-focused vendors,Bissantz,Product satisfaction,7.605516266
EMEA-focused vendors,Bissantz,Customer satisfaction,8.168999884
EMEA-focused vendors,Bissantz,Self-service,7.641304348
EMEA-focused vendors,Bissantz,Flexibility,4.790635756
EMEA-focused vendors,Bissantz,Ease of use,5.041712774
EMEA-focused vendors,Bissantz,Sales experience,8.690281516
EMEA-focused vendors,Bissantz,Data volume,2.884908195
EMEA-focused vendors,Bissantz,Query performance,5.726503048
EMEA-focused vendors,Bissantz,Performance satisfaction,6.860238353
EMEA-focused vendors,Bissantz,Customer experience,6.009137027
EMEA-focused vendors,Bissantz,Cloud BI,3.492307692
EMEA-focused vendors,Bissantz,Mobile BI,4.40082067
EMEA-focused vendors,Bissantz,Visual design standards,10
EMEA-focused vendors,Bissantz,Location intelligence,8.714285714
EMEA-focused vendors,Bissantz,Visual analysis,6.658049354
EMEA-focused vendors,Bissantz,Innovation,6.653092686
EMEA-focused vendors,Bissantz,Considered for purchase,2.759218125
EMEA-focused vendors,Bissantz,Competitive win rate,4.763015966
EMEA-focused vendors,Bissantz,Competitiveness,3.96149683
EMEA-focused vendors,BOARD,Business benefits,6.783363168
EMEA-focused vendors,BOARD,Project success,7.251333333
EMEA-focused vendors,BOARD,Project length,5.382879762
EMEA-focused vendors,BOARD,Business value,6.705939322
EMEA-focused vendors,BOARD,Price-to-value,7.62665066
EMEA-focused vendors,BOARD,Recommendation,7.083102493
EMEA-focused vendors,BOARD,Vendor support,7.923846134
EMEA-focused vendors,BOARD,Implementer support,7.232533806
EMEA-focused vendors,BOARD,Product satisfaction,8.949787836
EMEA-focused vendors,BOARD,Customer satisfaction,7.662289846
EMEA-focused vendors,BOARD,Self-service,7.654255319
EMEA-focused vendors,BOARD,Flexibility,9.809668585
EMEA-focused vendors,BOARD,Ease of use,7.632313804
EMEA-focused vendors,BOARD,Sales experience,7.292654489
EMEA-focused vendors,BOARD,Data volume,1.028213166
EMEA-focused vendors,BOARD,Query performance,5.583001548
EMEA-focused vendors,BOARD,Performance satisfaction,6.750392465
EMEA-focused vendors,BOARD,Customer experience,7.188861071
EMEA-focused vendors,BOARD,Cloud BI,2.227272727
EMEA-focused vendors,BOARD,Mobile BI,3.26778942
EMEA-focused vendors,BOARD,Visual design standards,6.627906977
EMEA-focused vendors,BOARD,Location intelligence,4.043478261
EMEA-focused vendors,BOARD,Visual analysis,4.803910293
EMEA-focused vendors,BOARD,Innovation,4.194071536
EMEA-focused vendors,BOARD,Considered for purchase,3.350955131
EMEA-focused vendors,BOARD,Competitive win rate,1
EMEA-focused vendors,BOARD,Competitiveness,1.940382052
EMEA-focused vendors,Cubeware,Business benefits,6.287092814
EMEA-focused vendors,Cubeware,Project success,5.741013333
EMEA-focused vendors,Cubeware,Project length,3.048462116
EMEA-focused vendors,Cubeware,Business value,5.565294538
EMEA-focused vendors,Cubeware,Price-to-value,7.547314578
EMEA-focused vendors,Cubeware,Recommendation,3.907864627
EMEA-focused vendors,Cubeware,Vendor support,5.702778429
EMEA-focused vendors,Cubeware,Implementer support,5.283975715
EMEA-focused vendors,Cubeware,Product satisfaction,1.873530703
EMEA-focused vendors,Cubeware,Customer satisfaction,4.818564037
EMEA-focused vendors,Cubeware,Self-service,5.815217391
EMEA-focused vendors,Cubeware,Flexibility,4.960072611
EMEA-focused vendors,Cubeware,Ease of use,3.002155784
EMEA-focused vendors,Cubeware,Sales experience,6.713408473
EMEA-focused vendors,Cubeware,Data volume,1.970361926
EMEA-focused vendors,Cubeware,Query performance,4.973206373
EMEA-focused vendors,Cubeware,Performance satisfaction,1.392931393
EMEA-focused vendors,Cubeware,Customer experience,4.267587679
EMEA-focused vendors,Cubeware,Cloud BI,1.553846154
EMEA-focused vendors,Cubeware,Mobile BI,4.385387856
EMEA-focused vendors,Cubeware,Visual design standards,8.178743961
EMEA-focused vendors,Cubeware,Location intelligence,3.608695652
EMEA-focused vendors,Cubeware,Visual analysis,5.256756757
EMEA-focused vendors,Cubeware,Innovation,4.596686076
EMEA-focused vendors,Cubeware,Considered for purchase,2.839182586
EMEA-focused vendors,Cubeware,Competitive win rate,3.725051821
EMEA-focused vendors,Cubeware,Competitiveness,3.370704127
EMEA-focused vendors,cubus,Business benefits,7.460279393
EMEA-focused vendors,cubus,Project success,9.595368421
EMEA-focused vendors,cubus,Project length,7.001744186
EMEA-focused vendors,cubus,Business value,8.095553201
EMEA-focused vendors,cubus,Price-to-value,9.891402715
EMEA-focused vendors,cubus,Recommendation,9.243767313
EMEA-focused vendors,cubus,Vendor support,10
EMEA-focused vendors,cubus,Implementer support,10
EMEA-focused vendors,cubus,Product satisfaction,10
EMEA-focused vendors,cubus,Customer satisfaction,9.792842281
EMEA-focused vendors,cubus,Self-service,8.986842105
EMEA-focused vendors,cubus,Flexibility,9.566711781
EMEA-focused vendors,cubus,Ease of use,6.503358843
EMEA-focused vendors,cubus,Sales experience,9.823223415
EMEA-focused vendors,cubus,Data volume,1.403851321
EMEA-focused vendors,cubus,Query performance,5.995496703
EMEA-focused vendors,cubus,Performance satisfaction,7.25464191
EMEA-focused vendors,cubus,Customer experience,7.599623665
EMEA-focused vendors,cubus,Cloud BI,2.08
EMEA-focused vendors,cubus,Mobile BI,1
EMEA-focused vendors,cubus,Visual design standards,5.746666667
EMEA-focused vendors,cubus,Location intelligence,3.4
EMEA-focused vendors,cubus,Visual analysis,4.515970516
EMEA-focused vendors,cubus,Innovation,3.348527437
EMEA-focused vendors,cubus,Considered for purchase,1.495779653
EMEA-focused vendors,cubus,Competitive win rate,9.275096239
EMEA-focused vendors,cubus,Competitiveness,6.163369605
EMEA-focused vendors,Jedox,Business benefits,5.874603432
EMEA-focused vendors,Jedox,Project success,7.735652174
EMEA-focused vendors,Jedox,Project length,6.907193077
EMEA-focused vendors,Jedox,Business value,6.667051287
EMEA-focused vendors,Jedox,Price-to-value,9.410513141
EMEA-focused vendors,Jedox,Recommendation,6.463085632
EMEA-focused vendors,Jedox,Vendor support,7.93553329
EMEA-focused vendors,Jedox,Implementer support,8.116274517
EMEA-focused vendors,Jedox,Product satisfaction,5.626175223
EMEA-focused vendors,Jedox,Customer satisfaction,7.473543646
EMEA-focused vendors,Jedox,Self-service,7.032608696
EMEA-focused vendors,Jedox,Flexibility,9.050413318
EMEA-focused vendors,Jedox,Ease of use,5.846951732
EMEA-focused vendors,Jedox,Sales experience,7.29163898
EMEA-focused vendors,Jedox,Data volume,1.002343863
EMEA-focused vendors,Jedox,Query performance,7.120086668
EMEA-focused vendors,Jedox,Performance satisfaction,5.25695581
EMEA-focused vendors,Jedox,Customer experience,6.64221695
EMEA-focused vendors,Jedox,Cloud BI,3.454545455
EMEA-focused vendors,Jedox,Mobile BI,3.009720215
EMEA-focused vendors,Jedox,Visual design standards,5.059259259
EMEA-focused vendors,Jedox,Location intelligence,3.666666667
EMEA-focused vendors,Jedox,Visual analysis,2.630247269
EMEA-focused vendors,Jedox,Innovation,3.564087773
EMEA-focused vendors,Jedox,Considered for purchase,3.11106175
EMEA-focused vendors,Jedox,Competitive win rate,1.896611532
EMEA-focused vendors,Jedox,Competitiveness,2.382391619
EMEA-focused vendors,Longview Analytics,Business benefits,7.413471678
EMEA-focused vendors,Longview Analytics,Project success,7.866470588
EMEA-focused vendors,Longview Analytics,Project length,4.017562149
EMEA-focused vendors,Longview Analytics,Business value,6.998486393
EMEA-focused vendors,Longview Analytics,Price-to-value,6.652573529
EMEA-focused vendors,Longview Analytics,Recommendation,7.794030918
EMEA-focused vendors,Longview Analytics,Vendor support,7.34074697
EMEA-focused vendors,Longview Analytics,Implementer support,8.227047546
EMEA-focused vendors,Longview Analytics,Product satisfaction,8.865770863
EMEA-focused vendors,Longview Analytics,Customer satisfaction,7.815118176
EMEA-focused vendors,Longview Analytics,Self-service,2.125
EMEA-focused vendors,Longview Analytics,Flexibility,10
EMEA-focused vendors,Longview Analytics,Ease of use,7.243337486
EMEA-focused vendors,Longview Analytics,Sales experience,6.63735758
EMEA-focused vendors,Longview Analytics,Data volume,4.15821501
EMEA-focused vendors,Longview Analytics,Query performance,8.623813081
EMEA-focused vendors,Longview Analytics,Performance satisfaction,7.623421355
EMEA-focused vendors,Longview Analytics,Customer experience,6.725122602
EMEA-focused vendors,Longview Analytics,Cloud BI,3.360655738
EMEA-focused vendors,Longview Analytics,Mobile BI,6.555194051
EMEA-focused vendors,Longview Analytics,Operational BI,6.655737705
EMEA-focused vendors,Longview Analytics,Visual design standards,9.42
EMEA-focused vendors,Longview Analytics,Location intelligence,5.516129032
EMEA-focused vendors,Longview Analytics,Visual analysis,7.385135135
EMEA-focused vendors,Longview Analytics,Innovation,6.482141943
EMEA-focused vendors,Longview Analytics,Considered for purchase,2.039537983
EMEA-focused vendors,Longview Analytics,Competitive win rate,8.214625765
EMEA-focused vendors,Longview Analytics,Competitiveness,5.744590652
EMEA-focused vendors,Looker,Business benefits,10
EMEA-focused vendors,Looker,Project success,8.453647059
EMEA-focused vendors,Looker,Project length,8.744186047
EMEA-focused vendors,Looker,Business value,9.275246694
EMEA-focused vendors,Looker,Price-to-value,9.823529412
EMEA-focused vendors,Looker,Recommendation,8.009101702
EMEA-focused vendors,Looker,Vendor support,9.119373406
EMEA-focused vendors,Looker,Implementer support,7.751556128
EMEA-focused vendors,Looker,Product satisfaction,4.013790665
EMEA-focused vendors,Looker,Customer satisfaction,7.766280038
EMEA-focused vendors,Looker,Self-service,10
EMEA-focused vendors,Looker,Flexibility,9.805613329
EMEA-focused vendors,Looker,Ease of use,6.22589048
EMEA-focused vendors,Looker,Sales experience,9.705562287
EMEA-focused vendors,Looker,Query performance,1.734922991
EMEA-focused vendors,Looker,Performance satisfaction,3.443438914
EMEA-focused vendors,Looker,Customer experience,7.071608234
EMEA-focused vendors,Looker,Cloud BI,9.1
EMEA-focused vendors,Looker,Mobile BI,5.795385883
EMEA-focused vendors,Looker,Operational BI,7.724137931
EMEA-focused vendors,Looker,Visual design standards,1
EMEA-focused vendors,Looker,Location intelligence,6.882352941
EMEA-focused vendors,Looker,Innovation,6.254445024
EMEA-focused vendors,Looker,Considered for purchase,1.831630386
EMEA-focused vendors,Looker,Competitive win rate,3.061635433
EMEA-focused vendors,Looker,Competitiveness,2.569633414
EMEA-focused vendors,Pyramid Analytics,Business benefits,7.152579349
EMEA-focused vendors,Pyramid Analytics,Project success,8.512
EMEA-focused vendors,Pyramid Analytics,Project length,6.64576144
EMEA-focused vendors,Pyramid Analytics,Business value,7.521249915
EMEA-focused vendors,Pyramid Analytics,Price-to-value,9.425047438
EMEA-focused vendors,Pyramid Analytics,Recommendation,7.860941828
EMEA-focused vendors,Pyramid Analytics,Vendor support,8.969281055
EMEA-focused vendors,Pyramid Analytics,Implementer support,8.353622022
EMEA-focused vendors,Pyramid Analytics,Product satisfaction,8.424681754
EMEA-focused vendors,Pyramid Analytics,Customer satisfaction,8.523476004
EMEA-focused vendors,Pyramid Analytics,Self-service,8.732758621
EMEA-focused vendors,Pyramid Analytics,Flexibility,5.383766792
EMEA-focused vendors,Pyramid Analytics,Ease of use,8.490740671
EMEA-focused vendors,Pyramid Analytics,Sales experience,9.46482705
EMEA-focused vendors,Pyramid Analytics,Data volume,5.485893417
EMEA-focused vendors,Pyramid Analytics,Query performance,9.691119514
EMEA-focused vendors,Pyramid Analytics,Performance satisfaction,8.972704715
EMEA-focused vendors,Pyramid Analytics,Customer experience,7.972101893
EMEA-focused vendors,Pyramid Analytics,Cloud BI,3
EMEA-focused vendors,Pyramid Analytics,Mobile BI,5.350453172
EMEA-focused vendors,Pyramid Analytics,Operational BI,6.118906064
EMEA-focused vendors,Pyramid Analytics,Visual design standards,5.857142857
EMEA-focused vendors,Pyramid Analytics,Location intelligence,10
EMEA-focused vendors,Pyramid Analytics,Visual analysis,9.243243243
EMEA-focused vendors,Pyramid Analytics,Innovation,6.183153443
EMEA-focused vendors,Pyramid Analytics,Considered for purchase,1.879609063
EMEA-focused vendors,Pyramid Analytics,Competitive win rate,3.093997208
EMEA-focused vendors,Pyramid Analytics,Competitiveness,2.60824195
EMEA-focused vendors,sales-i,Business benefits,3.769579923
EMEA-focused vendors,sales-i,Project success,5.20275
EMEA-focused vendors,sales-i,Project length,8.744186047
EMEA-focused vendors,sales-i,Business value,5.076404302
EMEA-focused vendors,sales-i,Price-to-value,7.666666667
EMEA-focused vendors,sales-i,Recommendation,7.311878768
EMEA-focused vendors,sales-i,Vendor support,7.693496067
EMEA-focused vendors,sales-i,Implementer support,6.298293625
EMEA-focused vendors,sales-i,Product satisfaction,9.243847242
EMEA-focused vendors,sales-i,Customer satisfaction,7.503211428
EMEA-focused vendors,sales-i,Self-service,4.75
EMEA-focused vendors,sales-i,Flexibility,5.085467874
EMEA-focused vendors,sales-i,Ease of use,6.000017518
EMEA-focused vendors,sales-i,Sales experience,8.62534007
EMEA-focused vendors,sales-i,Data volume,1.287774295
EMEA-focused vendors,sales-i,Query performance,4.576943406
EMEA-focused vendors,sales-i,Performance satisfaction,8.06993007
EMEA-focused vendors,sales-i,Customer experience,5.479521427
EMEA-focused vendors,sales-i,Cloud BI,8.5
EMEA-focused vendors,sales-i,Mobile BI,10
EMEA-focused vendors,sales-i,Operational BI,7.889655172
EMEA-focused vendors,sales-i,Visual design standards,1.820512821
EMEA-focused vendors,sales-i,Location intelligence,8.058823529
EMEA-focused vendors,sales-i,Visual analysis,7.965601966
EMEA-focused vendors,sales-i,Innovation,7.74779907
EMEA-focused vendors,sales-i,Considered for purchase,1
EMEA-focused vendors,TARGIT,Business benefits,6.144633397
EMEA-focused vendors,TARGIT,Project success,6.93773913
EMEA-focused vendors,TARGIT,Project length,4.761461794
EMEA-focused vendors,TARGIT,Business value,6.178473374
EMEA-focused vendors,TARGIT,Price-to-value,7.941176471
EMEA-focused vendors,TARGIT,Recommendation,7.590389016
EMEA-focused vendors,TARGIT,Vendor support,7.325723481
EMEA-focused vendors,TARGIT,Implementer support,6.4350117
EMEA-focused vendors,TARGIT,Product satisfaction,6.759345322
EMEA-focused vendors,TARGIT,Customer satisfaction,7.177391058
EMEA-focused vendors,TARGIT,Self-service,6.25
EMEA-focused vendors,TARGIT,Flexibility,5.758171006
EMEA-focused vendors,TARGIT,Ease of use,4.864545956
EMEA-focused vendors,TARGIT,Sales experience,8.296665926
EMEA-focused vendors,TARGIT,Data volume,2.197044335
EMEA-focused vendors,TARGIT,Query performance,5.184724733
EMEA-focused vendors,TARGIT,Performance satisfaction,6.461538462
EMEA-focused vendors,TARGIT,Customer experience,5.681417256
EMEA-focused vendors,TARGIT,Cloud BI,3.571428571
EMEA-focused vendors,TARGIT,Mobile BI,7.960725076
EMEA-focused vendors,TARGIT,Operational BI,4.644200627
EMEA-focused vendors,TARGIT,Visual design standards,3.958333333
EMEA-focused vendors,TARGIT,Location intelligence,5.210526316
EMEA-focused vendors,TARGIT,Visual analysis,8.702702703
EMEA-focused vendors,TARGIT,Innovation,5.684871421
EMEA-focused vendors,TARGIT,Considered for purchase,1.463793869
EMEA-focused vendors,TARGIT,Competitive win rate,7.915901688
EMEA-focused vendors,TARGIT,Competitiveness,5.33505856
EMEA-focused vendors,Unit4 prevero,Business benefits,6.096244568
EMEA-focused vendors,Unit4 prevero,Project success,8.512
EMEA-focused vendors,Unit4 prevero,Project length,2.239069767
EMEA-focused vendors,Unit4 prevero,Business value,6.258633912
EMEA-focused vendors,Unit4 prevero,Price-to-value,6.386996904
EMEA-focused vendors,Unit4 prevero,Recommendation,6.878407931
EMEA-focused vendors,Unit4 prevero,Vendor support,7.75121015
EMEA-focused vendors,Unit4 prevero,Implementer support,7.782086853
EMEA-focused vendors,Unit4 prevero,Product satisfaction,4.874964639
EMEA-focused vendors,Unit4 prevero,Customer satisfaction,6.833985645
EMEA-focused vendors,Unit4 prevero,Self-service,5.601351351
EMEA-focused vendors,Unit4 prevero,Flexibility,9.86565667
EMEA-focused vendors,Unit4 prevero,Ease of use,6.857145274
EMEA-focused vendors,Unit4 prevero,Sales experience,8.164756673
EMEA-focused vendors,Unit4 prevero,Data volume,1.423197492
EMEA-focused vendors,Unit4 prevero,Query performance,4.962047957
EMEA-focused vendors,Unit4 prevero,Performance satisfaction,2.253638254
EMEA-focused vendors,Unit4 prevero,Customer experience,6.009617228
EMEA-focused vendors,Unit4 prevero,Cloud BI,4.085714286
EMEA-focused vendors,Unit4 prevero,Mobile BI,2.388138019
EMEA-focused vendors,Unit4 prevero,Visual design standards,6.777777778
EMEA-focused vendors,Unit4 prevero,Location intelligence,1
EMEA-focused vendors,Unit4 prevero,Visual analysis,1.690284879
EMEA-focused vendors,Unit4 prevero,Innovation,3.188382992
EMEA-focused vendors,Unit4 prevero,Considered for purchase,1.575744114
EMEA-focused vendors,Unit4 prevero,Competitive win rate,3.716961377
EMEA-focused vendors,Unit4 prevero,Competitiveness,2.860474472
Integrated performance management products,Bissantz,Business benefits,8.233879324
Integrated performance management products,Bissantz,Project success,9.049915493
Integrated performance management products,Bissantz,Project length,4.62228057
Integrated performance management products,Bissantz,Business value,7.903958255
Integrated performance management products,Bissantz,Price-to-value,7.426690079
Integrated performance management products,Bissantz,Recommendation,7.466544419
Integrated performance management products,Bissantz,Vendor support,9.257851469
Integrated performance management products,Bissantz,Implementer support,9.016083241
Integrated performance management products,Bissantz,Product satisfaction,7.605516266
Integrated performance management products,Bissantz,Customer satisfaction,8.168999884
Integrated performance management products,Bissantz,Self-service,7.641304348
Integrated performance management products,Bissantz,Flexibility,4.790635756
Integrated performance management products,Bissantz,Ease of use,5.041712774
Integrated performance management products,Bissantz,Sales experience,8.690281516
Integrated performance management products,Bissantz,Data volume,2.884908195
Integrated performance management products,Bissantz,Query performance,5.726503048
Integrated performance management products,Bissantz,Performance satisfaction,6.860238353
Integrated performance management products,Bissantz,Customer experience,6.009137027
Integrated performance management products,Bissantz,Cloud BI,3.492307692
Integrated performance management products,Bissantz,Mobile BI,4.40082067
Integrated performance management products,Bissantz,Visual design standards,10
Integrated performance management products,Bissantz,Location intelligence,8.714285714
Integrated performance management products,Bissantz,Visual analysis,6.658049354
Integrated performance management products,Bissantz,Innovation,6.653092686
Integrated performance management products,Bissantz,Considered for purchase,2.759218125
Integrated performance management products,Bissantz,Competitive win rate,4.763015966
Integrated performance management products,Bissantz,Competitiveness,3.96149683
Integrated performance management products,BOARD,Business benefits,6.783363168
Integrated performance management products,BOARD,Project success,7.251333333
Integrated performance management products,BOARD,Project length,5.382879762
